train_loss,test_loss,test_acc
0.4729259938696976,0.19194208834120408,0.934
0.19252863603814485,0.18741948546278384,0.934
0.1426872892446802,0.17779069882512025,0.946
0.10363697617499217,0.17386315897960478,0.948
0.09751863200874927,0.1918901072301216,0.94
0.11340855262608288,0.23016650576082714,0.926
0.1055890173922815,0.21938265371516863,0.94
0.08614019178023918,0.23009161028159242,0.946
0.06841797345228677,0.36085856647888204,0.936
0.07108811235417663,0.28034680307227405,0.942
0.06229037110423481,0.2642214230385636,0.95
0.10067989187195699,0.3513539758963889,0.937
0.09475900315644964,0.3152029117115981,0.94
0.10645595262321231,0.2929411849572795,0.951
0.05129754545042788,0.3026923356745107,0.948
0.03540501290965026,0.2598938877786961,0.955
0.03482095165304861,0.3544001541089292,0.946
0.05014447297373881,0.3961738148196742,0.943
0.07956635003705845,0.29641894166580923,0.948
0.07156170775454239,0.2895314536742951,0.95
0.056093918321277164,0.30394287589491886,0.96
0.061488534189193415,0.43854254813047544,0.95
0.08205633167623692,0.3004059047242772,0.955
0.04420363046961716,0.41504881205636845,0.958
0.03586602588248659,0.27800940204332114,0.962
0.015497804540871785,0.3741683367759757,0.954
0.020591317738270984,0.3609275006873166,0.96
0.040740486803136605,0.4772045070407142,0.948
0.06971369324375977,0.42650344216476144,0.945
0.08347956741157272,0.581313657069868,0.947
0.08810915493480626,0.46789847346709995,0.95
0.05089473467612954,0.46059086853839176,0.956
0.03792779933195376,0.3933986947550238,0.952
0.03297848959948512,0.3857751376991169,0.951
0.03154804394360219,0.43194118663353614,0.956
0.046313034092497596,0.4515841209002594,0.958
0.02323305269674861,0.42228691809597974,0.956
0.02418325118977065,0.5215446919970436,0.952
0.02874761369665714,0.4230936254244493,0.956
0.020592369766318876,0.4494773803229865,0.959
