train_loss,test_loss,test_acc
1.9028239941984868,1.434367000693019,0.733
1.1212167361394505,0.8357234722450831,0.844
0.7244819968564903,0.595140072759601,0.872
0.558510848747483,0.48924936155625953,0.88
0.4731674567460737,0.43289714093310694,0.886
0.4221902094483288,0.39712828699630354,0.894
0.38608029656561743,0.37333014989271396,0.895
0.36042716775750466,0.3555153820865006,0.899
0.3413184298173866,0.3476409711716188,0.905
0.324477040867072,0.33360758493545756,0.9
0.3101059674693733,0.3257354134449086,0.902
0.2979587740851582,0.31465881511901994,0.909
0.2872161046467402,0.3077903362719695,0.906
0.27798460636042965,0.2991239711184817,0.913
0.27065777640723765,0.2924011674601833,0.915
0.2617712573474924,0.28979860917031913,0.916
0.25418537314571465,0.28346801403950034,0.918
0.24941413437356671,0.2765518857279337,0.919
0.24107729714871623,0.27770740485222417,0.916
0.23516768252254475,0.2759415825653096,0.923
0.23032062712614298,0.27035564355274666,0.917
0.22436691092611388,0.2665341484339029,0.923
0.21911907868125452,0.2631510340587468,0.925
0.21421130298420818,0.257418575121092,0.927
0.2092187425103732,0.25722020623553443,0.924
0.20486685402865643,0.2539355912143361,0.927
0.20091906672610174,0.25058725173864094,0.928
0.19661651364695737,0.2491775585381376,0.929
0.1925223863221713,0.24719266310513466,0.927
0.1876046406345593,0.24679692847345552,0.93
0.18526865941289367,0.23878761497564266,0.931
0.18052040552685258,0.2367492421035664,0.932
0.17788452321658657,0.23980977884991433,0.928
0.17367885492599897,0.23771055125880308,0.929
0.17008434801032624,0.23325620722700388,0.933
0.1674085358065594,0.22896459672789451,0.932
0.16352006477778727,0.23264628811907603,0.93
0.160733612982947,0.22752010148045704,0.93
0.15796630444259277,0.22513420502546425,0.932
0.15489979052901282,0.22341518895194742,0.931
