train_loss,test_loss,test_acc
0.5761664140210259,0.2924003639967289,0.915
0.3146304027761782,0.20975913492789355,0.937
0.287422094482486,0.17857622757759542,0.941
0.2484385090728245,0.18830706725849433,0.937
0.2438873518201501,0.21343707834456346,0.933
0.2280324159821592,0.16654557569166387,0.951
0.20677632964386922,0.19916853833292136,0.943
0.213054466737566,0.22309567698355157,0.93
0.20227927394918094,0.23277116378270404,0.933
0.20968755937617953,0.19792817909807006,0.946
0.20463152367474796,0.202405421469157,0.947
0.19292461573149064,0.3131340013951296,0.932
0.2133662714498295,0.24844825890668423,0.939
0.2014457144603796,0.25636032411377435,0.946
0.18607445446289655,0.19796957495289533,0.952
0.1640592845558418,0.2196910610056592,0.951
0.16967426945723726,0.23336661285934085,0.949
0.20118520338193802,0.24249835885508148,0.945
0.18776837838147736,0.200187597295363,0.952
0.16021953675369188,0.25975335582869336,0.947
0.17275021102464116,0.27264686949031425,0.947
0.17703846843969917,0.248306556506746,0.946
0.1576996648564912,0.24833675999230978,0.948
0.16053480686572655,0.23795546861466746,0.955
0.15574442942790304,0.2673278944377428,0.942
0.20760826821612985,0.2223515857474309,0.953
0.1724624602456675,0.25059507837912365,0.954
0.16784736154729538,0.289489136285172,0.954
0.16844296169102663,0.281679728275616,0.955
0.15457145158157481,0.24536361833753356,0.948
0.17943634013750961,0.23056554662406614,0.949
0.13498644987967115,0.26065247611460807,0.95
0.14180294948538788,0.3004360336955912,0.946
0.1199319711803971,0.32736987642661,0.954
0.16016925713434974,0.2846045433841504,0.95
0.19085768723171,0.31531435307273586,0.948
0.16555608931445526,0.41831015480620687,0.943
0.19268257499029204,0.42069961266206146,0.949
0.15307673477729372,0.2767073902738765,0.959
0.13933057542184202,0.4381876390507066,0.941
