train_loss,test_loss,test_acc
0.48065776975843977,0.22629959484887002,0.928
0.2548424548295067,0.22410478495822223,0.929
0.2048471923454366,0.2260542641458238,0.931
0.1540453351299148,0.22884033621977273,0.934
0.16975964483273898,0.23044030754997155,0.933
0.14091301837297926,0.206775453298606,0.943
0.1372578773959206,0.29807579237308807,0.932
0.13951792500730706,0.2596452428965847,0.943
0.13598166488234525,0.2371524526940587,0.949
0.130631158455174,0.2803145461158235,0.944
0.1447211807695481,0.2574084879938538,0.951
0.12468019924904448,0.24358825405384107,0.943
0.11467212599786843,0.29277391280525905,0.955
0.10468329932622815,0.27270883388484884,0.954
0.11160552247922731,0.2776726825721118,0.944
0.11332661205856717,0.3429473247047875,0.947
0.09753661883776489,0.30232773631433796,0.946
0.10775611412991407,0.31855750605276545,0.945
0.12561166109685437,0.29683271352081636,0.946
0.09670928736516658,0.3216710313625685,0.948
0.11581579575870518,0.3857849670487859,0.947
0.13732736814205423,0.4271529003174753,0.941
0.11432837264055119,0.356032404370424,0.948
0.06496117500429277,0.3829952288752049,0.953
0.07281250708135599,0.32272614989450876,0.954
0.08711103444671459,0.3277937232218441,0.959
0.09770800428451239,0.40438435158350033,0.949
0.10008697325974478,0.33680638705215454,0.956
0.097251956350467,0.5077636332806483,0.957
0.10159136284596848,0.3870963546343585,0.951
0.10467214980955875,0.40036214045669666,0.947
0.0854832913849757,0.4046798272355817,0.957
0.07996498082473591,0.5376898212916918,0.951
0.10367731659040733,0.41665522340230854,0.947
0.15017306729774343,0.5559802205612303,0.951
0.11212777063537366,0.5907780807597341,0.944
0.10486070620979052,0.394956907661023,0.954
0.08617900030490198,0.5686048667008817,0.947
0.11880197591711356,0.5301761653529441,0.945
0.1104390968006392,0.5251798470122043,0.952
