train_loss,test_loss,test_acc
0.47509215981254155,0.37233816428659083,0.889
0.24749939389174644,0.16754133782515795,0.943
0.19010636054748795,0.23962916205261248,0.926
0.1766671777213118,0.20306397420907377,0.95
0.15003244707969576,0.23073499501003444,0.943
0.1420392261260172,0.21189627344384443,0.941
0.1564002194814988,0.2200402181934155,0.949
0.13319067827364392,0.17489429287183353,0.95
0.10534360491929581,0.24335687738664688,0.943
0.10887132284063208,0.2255577658761587,0.949
0.11632750899714482,0.2861370053356787,0.947
0.14665371965522495,0.28935486456747694,0.939
0.12842930699317048,0.23265523526046528,0.95
0.1367050744066136,0.3215269013641081,0.944
0.09873505173982144,0.3206547970714997,0.954
0.12531870075054138,0.3249083050577211,0.949
0.09920806365414458,0.27739587275035443,0.957
0.09346250786797339,0.36334877990790493,0.945
0.11716545297136664,0.2540374316006904,0.945
0.1299848055661751,0.28374601538335864,0.934
0.10381507415625739,0.32770890376808565,0.954
0.13351985844514197,0.2321817714087442,0.958
0.10739088304821957,0.4115453379995078,0.951
0.09860715263234489,0.23038331966535355,0.951
0.08957185953621602,0.3795648523645637,0.949
0.1124546861145035,0.32545467009183465,0.948
0.07118410655280538,0.34722891815858115,0.944
0.08811614451774993,0.2675110143919381,0.953
0.09068351262230054,0.28735517860730475,0.95
0.09964960375222597,0.30752519554826446,0.954
0.08968148027035618,0.34993538778120775,0.953
0.07919643665347667,0.3214048710746597,0.955
0.09535313626563356,0.38372283551326186,0.946
0.0985231711885875,0.4040505410223765,0.952
0.10251053077112053,0.494133525130385,0.961
0.0786901545323734,0.36175065589457034,0.949
0.08450156146869811,0.3778055671576567,0.958
0.1067351880971268,0.5229235624201238,0.951
0.14547850227317458,0.35461647748963016,0.951
0.10268048454751183,0.25435469837267827,0.96
