train_loss,test_loss,test_acc
1.9074459491301003,1.4310438122510307,0.767
1.1697209256783059,0.8187643621030987,0.831
0.7985936851234317,0.5906671845069864,0.862
0.6315400532253795,0.4895611372846664,0.88
0.5462032464525995,0.4385301143497459,0.884
0.497679823671515,0.4013843260348439,0.891
0.4588965461078303,0.37720976612444407,0.899
0.429173816303565,0.3605501316038051,0.903
0.41124065142952493,0.3462600247774392,0.905
0.3855598852908837,0.3332749867723551,0.909
0.36493864272064486,0.32221435195748627,0.915
0.3539735282364389,0.3183009461852827,0.908
0.342599519238166,0.30775174407209943,0.919
0.33324985312242433,0.30620686949634457,0.921
0.3177631610088812,0.29847462322318263,0.923
0.3143084298021523,0.2941960540641171,0.921
0.30340579632814024,0.28571980196397095,0.923
0.29470310347039846,0.2821954965512935,0.923
0.2891007530752495,0.28275547445580573,0.921
0.28669741224192696,0.27224918074603016,0.922
0.2756221795621638,0.2724158778084498,0.926
0.26704631303534704,0.2659206605801475,0.927
0.2638671977084339,0.2614467704062058,0.925
0.2603005949548132,0.25825512610788354,0.926
0.2514485652219152,0.2560830156894727,0.928
0.24750583496940312,0.2510222088750832,0.928
0.24546940007561932,0.24922308355827213,0.928
0.2341198814765407,0.24706467446479835,0.929
0.23356574138980457,0.24543130990842793,0.931
0.2276848565552025,0.24065361287231687,0.93
0.22015050125816096,0.2392166953565708,0.93
0.21724080485311623,0.2384610794119128,0.93
0.2106061905604491,0.23429753586003674,0.933
0.20469188312796718,0.2337648050348989,0.931
0.20325509065009947,0.22896612964297589,0.933
0.20094441492163584,0.22656430192314478,0.932
0.19855656868204055,0.22645715514808237,0.934
0.19422987205226072,0.2233173019475056,0.935
0.19235701994457266,0.22142991196565429,0.935
0.1826428089343613,0.21963711527756682,0.935
