train_loss,test_loss,test_acc
1.8999171705695967,1.4265588755161036,0.725
1.104414400346125,0.8294136247323693,0.834
0.7195854267300054,0.6014074558512614,0.86
0.5606897574137519,0.49852148750023106,0.868
0.47749339729022655,0.439175883505445,0.883
0.42632789011467037,0.40369811458292926,0.888
0.39096381376815587,0.38020903742746964,0.901
0.36474223558035784,0.3631180863382504,0.904
0.34414353082087795,0.35063431638256576,0.902
0.32784378126338054,0.33763539097503575,0.91
0.3133653623116699,0.3240514778668446,0.91
0.30160353954584557,0.31645275309555193,0.915
0.2909597000767129,0.3128117498127915,0.918
0.28089796683910506,0.3016388604453108,0.916
0.27237791866344946,0.29393663338736686,0.92
0.26410920706986324,0.28774271120347894,0.921
0.2577386699289458,0.28803988616432835,0.92
0.2507882873915474,0.28199230968328465,0.923
0.24454406148123628,0.27774735263254324,0.924
0.23733404059462232,0.27186842697716046,0.927
0.23149574735257641,0.2710053710862441,0.924
0.22689476348371693,0.26857840980760606,0.927
0.2211504549094944,0.26678877275507346,0.922
0.21593679491153286,0.2563782588756181,0.927
0.21148340040598693,0.25608806476266055,0.928
0.20658652643083167,0.255833644869651,0.925
0.20244892140494125,0.2504008755125031,0.929
0.19782473265904416,0.24936497512049918,0.926
0.1937502381633192,0.24660993664576522,0.931
0.18967734646409085,0.2466221788006463,0.929
0.18605909009488547,0.24154186555107565,0.931
0.1824446965933663,0.23927223339601297,0.933
0.17830582715736673,0.23668007285946235,0.934
0.17518863180405297,0.23603382088014066,0.928
0.17165764229693636,0.2307075092091283,0.935
0.16831411235358726,0.22603662790151632,0.935
0.16428061848328357,0.22874793380640907,0.935
0.16155886055587773,0.22365115567460844,0.934
0.15914768055838058,0.22332190772562777,0.937
0.15546451728494473,0.22313011966515542,0.934
