train_loss,test_loss,test_acc
1.9678555951952523,1.4434872525844658,0.741
1.274443185172324,0.8556914230422088,0.826
0.9157909843465847,0.6230331506178299,0.856
0.7471898983707624,0.5186101167528502,0.875
0.6487574862963015,0.4566609999080596,0.884
0.5860490956128823,0.4175826203809044,0.893
0.546491793142531,0.39413520083476866,0.895
0.5060871999917148,0.3753456142653187,0.894
0.4793019657668895,0.35873071143892094,0.902
0.46309358746698825,0.3433742397606841,0.905
0.4463459031348014,0.33555640412658144,0.904
0.424207492711797,0.3287316781434321,0.909
0.40290384191312284,0.31751937963962445,0.91
0.39657944363431186,0.31099626623166804,0.909
0.37242396632955416,0.30482059829214325,0.911
0.3734927850523968,0.2983204663964132,0.911
0.3520476319684498,0.29113013043324043,0.914
0.34956855522697183,0.2874480387906348,0.914
0.34229285043871377,0.2829366198958338,0.915
0.33427255429942326,0.27706016073953926,0.916
0.33181445850008073,0.27284517898329186,0.918
0.31753398876699523,0.26800099605969374,0.917
0.3002593463052546,0.2666871521430097,0.919
0.3000878878897248,0.25892800072927064,0.92
0.29547687344016715,0.25554850356081793,0.921
0.2951818337874529,0.2534869656117903,0.923
0.287680949094383,0.2501394479042906,0.925
0.27827765936354243,0.2459927703768563,0.924
0.26858067030323124,0.24256578886826224,0.922
0.2706453241255468,0.2409357618765366,0.923
0.26043153567932953,0.23735693120097567,0.927
0.25631754144163604,0.23667992932152626,0.928
0.25257513156891026,0.23220506719856254,0.927
0.2541409685794383,0.2291548514795807,0.926
0.2493259075180576,0.22827367274306504,0.93
0.24544771056299192,0.22472020408557802,0.932
0.23751790322874836,0.22279339762833741,0.93
0.23548417102811153,0.21806896600807074,0.932
0.22995920719575733,0.21628922793711183,0.934
0.2289809303028739,0.21400525072374815,0.936
